@relation Kanye-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-R3-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R9-precision6

@attribute Age {'0_41','42_66','67_max'}
@attribute WorkClass {' Self-emp-not-inc',' Self-emp-inc',' State-gov',' Private',' Local-gov',' Federal-gov',' Without-pay'}
@attribute EducationID {'School_education','Tertiary_education'}
@attribute MaritalStatus {' Married-civ-spouse',' Widowed',' Never-married',' Separated',' Divorced',' Married-spouse-absent',' Married-AF-spouse'}
@attribute Job {' Exec-managerial',' Prof-specialty',' Craft-repair',' Sales',' Farming-fishing',' Other-service',' Tech-support',' Protective-serv',' Adm-clerical',' Handlers-cleaners',' Transport-moving',' Machine-op-inspct',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Husband',' Unmarried',' Own-child',' Not-in-family',' Other-relative',' Wife'}
@attribute Race {' White',' Other',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo'}
@attribute Gender {' Male',' Female'}
@attribute WorkHours {'0_34','35_66','67_max'}
@attribute Country {' Mexico',' United-States',' Germany',' Italy',' Canada',' Cuba',' England',' Haiti',' Puerto-Rico',' Ireland',' Greece',' Yugoslavia',' Japan',' Portugal',' Dominican-Republic',' Honduras',' El-Salvador',' Columbia',' Poland',' France',' Cambodia',' Ecuador',' Guatemala',' Hong',' Hungary',' India',' Iran',' Nicaragua',' Outlying-US(Guam-USVI-etc)',' Peru',' Philippines',' Scotland',' Taiwan',' Thailand',' Trinadad&Tobago',' China',' Jamaica',' South',' Vietnam',' Laos'}
@attribute Income {' >50K.',' <=50K.'}

@data
'0_41',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' State-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' State-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'67_max',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' State-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Protective-serv',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Protective-serv',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Protective-serv',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' State-gov','Tertiary_education',' Divorced',' Protective-serv',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','School_education',' Divorced',' Protective-serv',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'67_max',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'67_max',' Private','Tertiary_education',' Widowed',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','School_education',' Widowed',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Separated',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Self-emp-not-inc','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','School_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','School_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Never-married',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','School_education',' Never-married',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Married-spouse-absent',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Self-emp-inc','Tertiary_education',' Married-spouse-absent',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Married-spouse-absent',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','67_max',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'67_max',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Self-emp-not-inc','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Divorced',' Sales',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','School_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Divorced',' Sales',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Tech-support',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Widowed',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Widowed',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'67_max',' Private','Tertiary_education',' Widowed',' Tech-support',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Separated',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Separated',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Tech-support',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Federal-gov','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' State-gov','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Tech-support',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' State-gov','Tertiary_education',' Widowed',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Widowed',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Widowed',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Separated',' Transport-moving',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Local-gov','Tertiary_education',' Separated',' Transport-moving',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','School_education',' Separated',' Transport-moving',' Unmarried',' White',' Female','67_max',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Never-married',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Transport-moving',' Unmarried',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Divorced',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Divorced',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Divorced',' Transport-moving',' Unmarried',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Separated',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Separated',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','0_34',' United-States',' <=50K.'
'42_66',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Local-gov','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','35_66',' United-States',' <=50K.'
'0_41',' State-gov','Tertiary_education',' Never-married',' Adm-clerical',' Own-child',' White',' Female','0_34',' United-States',' <=50K.'
